ID_Registro,ID_Condominio,Nome_Condominio,Data_Mes_Referencia,Receita_Bruta_Mensal,Receita_Liquida_Mensal,Total_Unidades,Unidades_Inadimplentes,Percentual_Inadimplencia,Total_Despesas_Mensal,Fluxo_de_Caixa_Mensal
1154,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2001-12,43892.28,37539.45,76,11,14.47,4151.46,33387.99
1155,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2001-12,64335.46,57369.2,157,17,10.83,7765.99,49603.21
1156,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2001-12,84990.09999999999,77949.5,169,14,8.28,8366.63,69582.87
1157,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2001-12,142811.46,117567.01,198,35,17.68,13591.33,103975.68
1158,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2001-12,49693.0,44723.7,100,10,10.0,3340.73,41382.97
1159,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2001-12,100866.98999999999,92632.95,147,12,8.16,13183.87,79449.08
1160,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2001-12,28648.32,24650.88,43,6,13.95,2929.68,21721.2
1161,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2001-12,45965.15,37010.9,77,15,19.48,6579.38,30431.52
1162,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2001-12,91412.09999999999,73129.68,130,26,20.0,9086.87,64042.81
1163,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2001-12,97067.52,91506.36,192,11,5.73,11682.0,79824.36
1164,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2001-12,57145.64,50748.74,134,15,11.19,5039.13,45709.61
1165,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2001-12,35397.0,29241.0,115,20,17.39,6487.74,22753.26
1166,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2001-12,34025.12,31971.88,116,7,6.03,3742.88,28229.0
1167,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2001-12,67136.08,62027.9,184,14,7.61,11214.94,50812.96
1168,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2001-12,45033.439999999995,41382.079999999994,74,6,8.11,4194.19,37187.89
1169,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2001-12,37253.399999999994,33720.75,116,11,9.48,4358.87,29361.88
1170,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2001-12,20209.5,18413.100000000002,45,4,8.89,1957.06,16456.04
1171,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2001-12,108140.34000000001,102522.66,154,8,5.19,5497.01,97025.65
1172,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2001-12,100991.67,90653.94,127,13,10.24,6071.86,84582.08
1173,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2001-12,29654.5,24316.690000000002,50,9,18.0,3957.62,20359.07
1174,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2001-12,106045.44,98865.28000000001,192,13,6.77,8914.83,89950.45
1175,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2001-12,43156.52,38891.05,172,17,9.88,7333.95,31557.1
1176,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2001-12,61326.45,54512.399999999994,135,15,11.11,4488.7,50023.7
1177,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2001-12,55355.55,49528.65,95,10,10.53,7343.75,42184.9
1178,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2001-12,26583.829999999998,23078.27,91,12,13.19,4330.35,18747.92
1179,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2001-12,128628.14,106949.24,178,30,16.85,9772.74,97176.5
1180,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2001-12,90206.72,74702.44,128,22,17.19,4697.83,70004.61
1181,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2001-12,72574.15000000001,64573.850000000006,127,14,11.02,11187.97,53385.88
1182,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2001-12,38557.799999999996,35759.25,124,9,7.26,4919.38,30839.87
1183,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2001-12,60391.56,51201.54,138,21,15.22,4883.29,46318.25
1184,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2001-12,63223.159999999996,55928.18,182,21,11.54,6063.89,49864.29
1185,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2001-12,32498.4,30873.480000000003,80,4,5.0,4820.59,26052.89
1186,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2001-12,91182.0,75283.6,195,34,17.44,11055.78,64227.82
1187,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2001-12,32561.550000000003,30390.780000000002,105,7,6.67,5361.12,25029.66
1188,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2001-12,99966.58,91542.43000000001,178,15,8.43,10669.6,80872.83
1189,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2001-12,90771.93000000001,81216.99,171,18,10.53,11710.39,69506.6
1190,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2001-12,47678.399999999994,43137.6,126,12,9.52,6636.55,36501.05
1191,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2001-12,64049.79,51552.270000000004,123,24,19.51,7394.69,44157.58
1192,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2001-12,78695.95999999999,69461.23,196,23,11.73,6389.82,63071.41
1193,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2001-12,24099.980000000003,21563.14,38,4,10.53,3294.12,18269.02
1194,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2001-12,65945.48999999999,56580.45,169,24,14.2,5506.44,51074.01
1195,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2001-12,56050.32,49491.24,94,11,11.7,6525.5,42965.74
1196,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2001-12,86594.58,71889.84,159,27,16.98,8515.79,63374.05
1197,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2001-12,49373.97,40269.55,141,26,18.44,9257.08,31012.47
1198,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2001-12,40692.78,36171.36,81,9,11.11,4766.15,31405.21
1199,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2001-12,64359.399999999994,57004.04,140,16,11.43,5642.35,51361.69
1200,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2001-12,13959.36,11923.619999999999,48,7,14.58,1954.8,9968.82
1201,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2002-01,59922.450000000004,48642.93,85,16,18.82,5864.96,42777.97
1202,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2002-01,23883.719999999998,22177.739999999998,84,6,7.14,4892.75,17284.99
1203,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2002-01,76090.05,61065.899999999994,157,31,19.75,7991.42,53074.48
1204,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2002-01,43892.28,35229.33,76,15,19.74,5584.42,29644.91
1205,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2002-01,64335.46,54090.96,157,25,15.92,5896.96,48194.0
1206,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2002-01,84990.09999999999,80464.0,169,9,5.33,13541.8,66922.2
1207,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2002-01,142811.46,129107.33,198,19,9.6,6499.45,122607.88
1208,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2002-01,49693.0,44226.770000000004,100,11,11.0,6104.8,38121.97
1209,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2002-01,100866.98999999999,84398.90999999999,147,24,16.33,11376.25,73022.66
1210,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2002-01,28648.32,25983.36,43,4,9.3,2412.14,23571.22
1211,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2002-01,45965.15,37010.9,77,15,19.48,4432.04,32578.86
1212,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2002-01,91412.09999999999,81567.72,130,14,10.77,5362.88,76204.84
1213,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2002-01,97067.52,86450.76,192,21,10.94,15608.31,70842.45
1214,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2002-01,57145.64,48189.979999999996,134,21,15.67,7655.59,40534.39
1215,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2002-01,35397.0,32011.2,115,11,9.57,5167.57,26843.63
1216,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2002-01,34025.12,31385.239999999998,116,9,7.76,4095.03,27290.21
1217,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2002-01,67136.08,59108.94,184,22,11.96,9263.03,49845.91
1218,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2002-01,45033.439999999995,42599.2,74,4,5.41,6159.9,36439.3
1219,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2002-01,37253.399999999994,34684.2,116,8,6.9,4103.52,30580.68
1220,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2002-01,20209.5,16616.7,45,8,17.78,2728.81,13887.89
1221,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2002-01,108140.34000000001,101820.45000000001,154,9,5.84,5356.39,96464.06
1222,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2002-01,100991.67,90653.94,127,13,10.24,12876.53,77777.41
1223,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2002-01,29654.5,26689.050000000003,50,5,10.0,2708.7,23980.35
1224,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2002-01,106045.44,96656.00000000001,192,17,8.85,10601.18,86054.82
1225,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2002-01,43156.52,38891.05,172,17,9.88,8155.16,30735.89
1226,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2002-01,61326.45,56329.479999999996,135,11,8.15,10103.91,46225.57
1227,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2002-01,55355.55,44284.44,95,19,20.0,6276.96,38007.48
1228,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2002-01,26583.829999999998,24831.05,91,6,6.59,4889.84,19941.21
1229,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2002-01,128628.14,108394.5,178,28,15.73,7415.33,100979.17
1230,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2002-01,90206.72,83159.32,128,10,7.81,4563.21,78596.11
1231,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2002-01,72574.15000000001,61145.15,127,20,15.75,5550.0,55595.15
1232,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2002-01,38557.799999999996,31405.949999999997,124,23,18.55,4640.18,26765.77
1233,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2002-01,60391.56,56015.36,138,10,7.25,6024.17,49991.19
1234,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2002-01,63223.159999999996,54191.28,182,26,14.29,11492.24,42699.04
1235,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2002-01,32498.4,26811.18,80,14,17.5,2822.06,23989.12
1236,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2002-01,91182.0,81362.40000000001,195,21,10.77,8436.66,72925.74
1237,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2002-01,32561.550000000003,30700.890000000003,105,6,5.71,3757.94,26942.95
1238,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2002-01,99966.58,83679.89,178,29,16.29,11012.84,72667.05
1239,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2002-01,90771.93000000001,81747.82,171,17,9.94,11112.52,70635.3
1240,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2002-01,47678.399999999994,43894.399999999994,126,10,7.94,6957.51,36936.89
1241,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2002-01,64049.79,56759.57,123,14,11.38,4076.79,52682.78
1242,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2002-01,78695.95999999999,71870.29,196,17,8.67,13088.1,58782.19
1243,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2002-01,24099.980000000003,19660.510000000002,38,7,18.42,2755.11,16905.4
1244,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2002-01,65945.48999999999,57360.869999999995,169,22,13.02,11513.26,45847.61
1245,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2002-01,56050.32,51876.36,94,7,7.45,6944.86,44931.5
1246,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2002-01,86594.58,75157.56,159,21,13.21,12518.44,62639.12
1247,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2002-01,49373.97,42020.4,141,21,14.89,6899.43,35120.97
1248,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2002-01,40692.78,37176.12,81,7,8.64,4724.27,32451.85
1249,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2002-01,64359.399999999994,52406.939999999995,140,26,18.57,9514.37,42892.57
1250,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2002-01,13959.36,12214.44,48,6,12.5,2821.55,9392.89
1251,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2002-02,59922.450000000004,47937.96,85,17,20.0,6849.13,41088.83
1252,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2002-02,23883.719999999998,22462.07,84,5,5.95,4349.03,18113.04
1253,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2002-02,76090.05,64458.45,157,24,15.29,12401.33,52057.12
1254,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2002-02,43892.28,38116.979999999996,76,10,13.16,2842.29,35274.69
1255,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2002-02,64335.46,60237.659999999996,157,10,6.37,10642.91,49594.75
1256,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2002-02,84990.09999999999,75937.9,169,18,10.65,13613.89,62324.01
1257,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2002-02,142811.46,119009.55,198,33,16.67,8561.03,110448.52
1258,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2002-02,49693.0,45220.63,100,9,9.0,3759.93,41460.7
1259,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2002-02,100866.98999999999,95377.62999999999,147,8,5.44,10561.53,84816.1
1260,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2002-02,28648.32,23984.64,43,7,16.28,3878.33,20106.31
1261,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2002-02,45965.15,43577.350000000006,77,4,5.19,2730.07,40847.28
1262,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2002-02,91412.09999999999,84380.4,130,10,7.69,7472.1,76908.3
1263,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2002-02,97067.52,79372.92,192,35,18.23,12988.53,66384.39
1264,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2002-02,57145.64,48189.979999999996,134,21,15.67,7963.58,40226.4
1265,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2002-02,35397.0,32626.800000000003,115,9,7.83,3748.09,28878.71
1266,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2002-02,34025.12,30505.28,116,12,10.34,6437.24,24068.04
1267,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2002-02,67136.08,59473.81,184,21,11.41,7577.95,51895.86
1268,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2002-02,45033.439999999995,37730.719999999994,74,12,16.22,6626.26,31104.46
1269,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2002-02,37253.399999999994,32436.149999999998,116,15,12.93,5457.6,26978.55
1270,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2002-02,20209.5,17065.8,45,7,15.56,1811.52,15254.28
1271,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2002-02,108140.34000000001,91989.51000000001,154,23,14.94,12519.11,79470.4
1272,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2002-02,100991.67,85087.47,127,20,15.75,5422.68,79664.79
1273,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2002-02,29654.5,26095.960000000003,50,6,12.0,3379.2,22716.76
1274,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2002-02,106045.44,95551.36000000002,192,19,9.9,6631.92,88919.44
1275,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2002-02,43156.52,35629.22,172,30,17.44,8466.73,27162.49
1276,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2002-02,61326.45,49515.43,135,26,19.26,4332.87,45182.56
1277,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2002-02,55355.55,51276.72,95,7,7.37,4498.29,46778.43
1278,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2002-02,26583.829999999998,21617.62,91,17,18.68,2900.59,18717.03
1279,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2002-02,128628.14,112730.28,178,22,12.36,8838.2,103892.08
1280,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2002-02,90206.72,76111.92,128,20,15.62,8220.14,67891.78
1281,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2002-02,72574.15000000001,59430.8,127,23,18.11,4332.84,55097.96
1282,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2002-02,38557.799999999996,34204.5,124,14,11.29,4567.16,29637.34
1283,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2002-02,60391.56,49451.06,138,25,18.12,4840.22,44610.84
1284,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2002-02,63223.159999999996,52107.0,182,32,17.58,11356.31,40750.69
1285,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2002-02,32498.4,29654.79,80,7,8.75,3546.03,26108.76
1286,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2002-02,91182.0,78089.2,195,28,14.36,10250.69,67838.51
1287,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2002-02,32561.550000000003,26669.460000000003,105,19,18.1,5812.93,20856.53
1288,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2002-02,99966.58,87611.16,178,22,12.36,6445.57,81165.59
1289,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2002-02,90771.93000000001,81216.99,171,18,10.53,12025.41,69191.58
1290,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2002-02,47678.399999999994,44272.799999999996,126,9,7.14,7549.38,36723.42
1291,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2002-02,64049.79,57280.3,123,13,10.57,6082.68,51197.62
1292,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2002-02,78695.95999999999,73476.33,196,13,6.63,7045.14,66431.19
1293,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2002-02,24099.980000000003,20294.72,38,6,15.79,1242.02,19052.7
1294,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2002-02,65945.48999999999,56970.659999999996,169,23,13.61,9746.95,47223.71
1295,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2002-02,56050.32,45317.28,94,18,19.15,7617.06,37700.22
1296,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2002-02,86594.58,78969.9,159,14,8.81,8346.27,70623.63
1297,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2002-02,49373.97,43771.25,141,16,11.35,5389.85,38381.4
1298,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2002-02,40692.78,34664.22,81,12,14.81,5797.28,28866.94
1299,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2002-02,64359.399999999994,58383.17,140,13,9.29,4978.98,53404.19
1300,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2002-02,13959.36,11632.8,48,8,16.67,2604.24,9028.56
1301,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2002-03,59922.450000000004,49347.9,85,15,17.65,5305.57,44042.33
1302,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2002-03,23883.719999999998,19334.44,84,16,19.05,2696.4,16638.04
1303,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2002-03,76090.05,68335.65,157,16,10.19,11334.12,57001.53
1304,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2002-03,43892.28,38116.979999999996,76,10,13.16,4588.06,33528.92
1305,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2002-03,64335.46,56549.64,157,19,12.1,10309.65,46239.99
1306,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2002-03,84990.09999999999,78955.3,169,12,7.1,9303.91,69651.39
1307,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2002-03,142811.46,130549.87,198,17,8.59,17380.62,113169.25
1308,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2002-03,49693.0,41245.19,100,17,17.0,6471.53,34773.66
1309,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2002-03,100866.98999999999,89202.09999999999,147,17,11.56,6063.9,83138.2
1310,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2002-03,28648.32,25983.36,43,4,9.3,2710.89,23272.47
1311,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2002-03,45965.15,42383.450000000004,77,6,7.79,2991.48,39391.97
1312,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2002-03,91412.09999999999,78051.87,130,19,14.62,7640.85,70411.02
1313,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2002-03,97067.52,91506.36,192,11,5.73,12767.61,78738.75
1314,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2002-03,57145.64,47763.52,134,22,16.42,6458.05,41305.47
1315,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2002-03,35397.0,30780.0,115,15,13.04,5834.38,24945.62
